,Portage River
7793,0.0
7794,0.0
7795,5.860000133514404
7796,0.0
7797,0.0
7798,12.390000343322754
7799,15.960000038146973
7800,2.9100000858306885
7801,0.0
7802,5.0
7803,0.0
7804,2.440000057220459
7805,6.409999847412109
7806,1.5800000429153442
7807,0.8199999928474426
7808,5.289999961853027
7809,6.380000114440918
7810,13.989999771118164
7811,1.3799999952316284
7812,2.119999885559082
7813,2.0999999046325684
7814,0.0
7815,3.140000104904175
7816,3.819999933242798
7817,7.119999885559082
7818,0.0
7819,0.0
7820,4.630000114440918
7821,7.869999885559082
7822,0.0
7823,0.0
7824,0.0
7825,0.0
7826,0.0
7827,0.0
7828,0.0
7829,0.0
7830,6.420000076293945
7831,0.0
7832,0.0
7833,0.0
7834,0.0
7835,0.0
7836,7.28000020980835
7837,0.0
7838,0.0
7839,0.0
7840,0.0
7841,0.0
7842,0.0
7843,0.0
7844,0.0
7845,0.0
7846,2.700000047683716
7847,1.5299999713897705
7848,1.3200000524520874
7849,1.7699999809265137
7850,0.0
7851,0.0
7852,0.0
7853,0.0
7854,0.0
7855,0.0
7856,0.0
7857,0.0
7858,0.0
7859,0.0
7860,0.0
7861,0.0
7862,4.369999885559082
7863,0.0
7864,0.0
7865,0.0
7866,15.720000267028809
7867,0.0
7868,0.0
7869,0.0
7870,34.130001068115234
7871,0.0
7872,0.0
7873,0.0
7874,4.090000152587891
7875,0.0
7876,0.0
7877,0.0
7878,13.100000381469727
7879,0.0
7880,0.0
7881,0.0
7882,0.0
7883,0.0
7884,0.0
7885,13.90999984741211
7886,0.0
7887,7.320000171661377
7888,0.0
7889,0.0
7890,0.0
7891,0.0
7892,1.7799999713897705
7893,0.0
7894,8.260000228881836
7895,0.0
7896,0.0
7897,0.0
7898,18.959999084472656
7899,1.6200000047683716
7900,0.0
7901,0.0
7902,0.0
7903,0.0
7904,0.0
7905,0.0
7906,0.0
7907,0.0
7908,0.0
7909,0.0
7910,0.0
7911,0.0
7912,0.0
7913,0.0
7914,3.9800000190734863
7915,2.140000104904175
7916,26.399999618530273
7917,0.0
7918,0.0
7919,0.0
7920,6.050000190734863
7921,0.0
7922,0.0
7923,0.0
7924,1.0499999523162842
7925,7.199999809265137
7926,17.1299991607666
7927,0.7599999904632568
7928,14.5
7929,0.0
7930,17.530000686645508
7931,0.9700000286102295
7932,1.2100000381469727
7933,1.6200000047683716
7934,0.0
7935,0.0
7936,0.0
7937,0.0
7938,0.0
7939,0.0
7940,0.0
7941,0.0
7942,41.060001373291016
7943,0.0
7944,0.0
7945,0.0
7946,0.0
7947,0.0
7948,18.600000381469727
7949,2.009999990463257
7950,6.849999904632568
7951,8.5600004196167
7952,5.079999923706055
7953,10.59000015258789
7954,0.0
7955,0.0
7956,0.0
7957,0.0
7958,13.529999732971191
7959,0.0
7960,7.710000038146973
7961,10.720000267028809
7962,0.0
7963,0.09000000357627869
7964,0.0
7965,0.0
7966,0.0
7967,0.0
7968,0.0
7969,0.0
7970,0.0
7971,0.0
7972,0.0
7973,0.0
7974,0.0
7975,0.0
7976,8.920000076293945
7977,0.0
7978,0.0
7979,0.0
7980,0.0
7981,0.0
7982,3.190000057220459
7983,0.0
7984,0.0
7985,0.0
7986,0.0
7987,3.4600000381469727
7988,0.0
7989,0.0
7990,0.0
7991,0.0
7992,3.0199999809265137
7993,0.0
7994,1.9500000476837158
7995,0.0
7996,13.149999618530273
7997,16.100000381469727
7998,2.4600000381469727
7999,0.0
8000,0.0
8001,0.0
8002,0.9700000286102295
8003,0.0
8004,0.0
8005,0.0
8006,0.0
8007,0.0
8008,0.0
8009,0.0
8010,2.9100000858306885
8011,1.1399999856948853
8012,14.050000190734863
8013,0.0
8014,12.149999618530273
8015,7.25
8016,0.0
8017,1.159999966621399
8018,0.0
8019,0.0
8020,2.9100000858306885
8021,0.0
8022,0.0
8023,0.0
8024,0.0
8025,0.0
8026,0.0
8027,0.0
8028,0.0
8029,0.0
8030,0.0
8031,0.0
8032,0.0
8033,0.0
8034,0.0
8035,4.849999904632568
8036,0.0
8037,0.0
8038,0.0
8039,0.0
8040,0.0
8041,1.5
8042,0.0
8043,0.0
8044,0.0
8045,0.0
8046,0.0
8047,0.0
8048,0.0
8049,0.0
8050,0.0
8051,0.0
8052,4.619999885559082
8053,1.8600000143051147
8054,0.0
8055,0.0
8056,0.0
8057,0.0
8058,14.869999885559082
8059,14.649999618530273
8060,32.18000030517578
8061,0.0
8062,0.0
8063,0.0
8064,0.0
8065,0.0
8066,0.0
8067,0.0
8068,0.0
8069,0.0
8070,9.260000228881836
8071,0.0
8072,0.0
8073,0.0
8074,0.0
8075,0.0
8076,0.5799999833106995
8077,0.0
8078,0.0
8079,3.930000066757202
8080,3.390000104904175
8081,1.1399999856948853
8082,0.0
8083,0.0
8084,0.0
8085,6.0
8086,2.630000114440918
8087,0.0
8088,0.0
8089,0.0
8090,8.710000038146973
8091,0.0
8092,0.0
8093,0.0
8094,0.0
8095,0.0
8096,0.0
8097,6.849999904632568
8098,0.0
8099,0.0
8100,0.0
8101,0.0
8102,0.0
8103,3.3299999237060547
8104,0.0
8105,0.0
8106,0.0
8107,2.299999952316284
8108,0.009999999776482582
8109,0.0
8110,0.0
8111,0.0
8112,7.21999979019165
8113,5.920000076293945
8114,14.1899995803833
8115,0.0
8116,0.0
8117,11.779999732971191
8118,0.0
8119,1.4700000286102295
8120,2.5799999237060547
8121,10.420000076293945
8122,0.0
8123,0.0
8124,0.0
8125,0.0
8126,5.099999904632568
8127,20.18000030517578
8128,1.9199999570846558
8129,0.0
8130,3.619999885559082
8131,16.670000076293945
8132,3.8499999046325684
8133,2.640000104904175
8134,0.0
8135,0.0
8136,0.0
8137,0.0
8138,7.699999809265137
8139,4.659999847412109
8140,3.319999933242798
8141,1.1200000047683716
8142,0.0
8143,0.8399999737739563
8144,0.0
8145,0.0
8146,8.34000015258789
8147,3.799999952316284
8148,0.0
8149,0.0
8150,12.0
8151,0.0
8152,0.0
8153,0.0
8154,0.0
8155,4.099999904632568
8156,2.869999885559082
8157,6.760000228881836
8158,1.340000033378601
8159,0.0
8160,6.699999809265137
8161,21.969999313354492
8162,8.09000015258789
8163,4.039999961853027
8164,0.0
8165,9.970000267028809
8166,1.340000033378601
8167,0.9599999785423279
8168,1.1799999475479126
8169,0.0
8170,0.0
8171,0.0
8172,0.0
8173,0.0
8174,11.229999542236328
8175,0.0
8176,0.0
8177,0.0
8178,7.070000171661377
8179,0.0
8180,0.0
8181,0.0
8182,0.0
8183,23.049999237060547
8184,7.289999961853027
8185,7.809999942779541
8186,0.0
8187,0.0
8188,0.0
8189,0.0
8190,0.0
8191,6.349999904632568
8192,0.0
8193,3.2100000381469727
8194,1.4500000476837158
8195,0.0
8196,0.0
8197,1.4800000190734863
8198,0.0
8199,0.0
8200,0.0
8201,0.0
8202,0.0
8203,0.0
8204,0.0
8205,5.809999942779541
8206,0.0
8207,0.0
8208,0.0
8209,0.0
8210,0.0
8211,0.0
8212,0.0
8213,0.0
8214,3.490000009536743
8215,0.0
8216,0.0
8217,0.0
8218,0.0
8219,5.860000133514404
8220,0.0
8221,0.0
8222,0.0
8223,0.0
8224,0.0
8225,0.0
8226,0.0
8227,0.0
8228,0.0
8229,0.0
8230,0.0
8231,1.5199999809265137
8232,5.929999828338623
8233,0.0
8234,0.0
8235,0.0
8236,7.239999771118164
8237,12.020000457763672
8238,13.25
8239,8.430000305175781
8240,0.0
8241,0.0
8242,0.0
8243,0.0
8244,0.0
8245,0.0
8246,1.340000033378601
8247,0.0
8248,0.0
8249,0.0
8250,0.0
8251,0.0
8252,0.0
8253,0.0
8254,0.0
8255,5.010000228881836
8256,0.0
8257,0.0
8258,0.0
8259,0.0
8260,9.720000267028809
8261,0.0
8262,0.0
8263,18.549999237060547
8264,9.170000076293945
8265,0.0
8266,0.0
8267,0.0
8268,0.0
8269,0.0
8270,0.0
8271,0.0
8272,0.0
8273,0.0
8274,4.050000190734863
8275,0.0
8276,0.0
8277,0.0
8278,0.0
8279,0.0
8280,0.0
8281,0.0
8282,0.0
8283,0.0
8284,0.0
8285,0.0
8286,16.360000610351562
8287,0.0
8288,0.0
8289,0.0
8290,3.119999885559082
8291,11.199999809265137
8292,19.829999923706055
8293,0.0
8294,1.0
8295,0.0
8296,0.0
8297,0.0
8298,19.739999771118164
8299,20.670000076293945
8300,0.0
8301,0.0
8302,0.0
8303,0.0
8304,0.0
8305,0.0
8306,5.059999942779541
8307,0.0
8308,0.0
8309,0.0
8310,0.0
8311,0.0
8312,0.0
8313,0.0
8314,0.0
8315,0.0
8316,0.0
8317,0.0
8318,0.0
8319,0.0
8320,9.140000343322754
8321,0.0
8322,0.0
8323,0.0
8324,0.0
8325,0.0
8326,0.0
8327,19.65999984741211
8328,0.029999999329447746
8329,0.0
8330,0.0
8331,0.47999998927116394
8332,0.0
8333,0.0
8334,0.0
8335,0.0
8336,1.9500000476837158
8337,0.0
8338,6.579999923706055
8339,0.0
8340,0.0
8341,0.0
8342,9.890000343322754
8343,18.450000762939453
8344,0.0
8345,0.0
8346,0.0
8347,0.6399999856948853
8348,5.670000076293945
8349,0.8899999856948853
8350,0.0
8351,3.1600000858306885
8352,0.0
8353,0.0
8354,16.299999237060547
8355,4.449999809265137
8356,0.0
8357,0.0
8358,0.0
8359,2.1700000762939453
8360,0.0
8361,0.0
8362,0.0
8363,0.0
8364,0.0
8365,3.490000009536743
8366,0.0
8367,0.0
8368,0.0
8369,0.0
8370,0.0
8371,0.0
8372,0.0
8373,0.0
8374,0.0
8375,0.0
8376,4.860000133514404
8377,0.0
8378,0.0
8379,0.0
8380,2.509999990463257
8381,12.710000038146973
8382,11.420000076293945
8383,0.0
8384,0.0
8385,0.0
8386,0.0
8387,5.239999771118164
8388,6.820000171661377
8389,0.0
8390,0.0
8391,0.0
8392,3.680000066757202
8393,4.239999771118164
8394,6.230000019073486
8395,2.619999885559082
8396,5.0
8397,0.0
8398,0.0
8399,2.4100000858306885
8400,0.0
8401,0.0
8402,0.0
8403,0.0
8404,0.0
8405,0.0
8406,0.0
8407,0.0
8408,0.0
8409,0.0
8410,0.0
8411,0.0
8412,0.0
8413,0.0
8414,0.0
8415,0.0
8416,0.0
8417,0.0
8418,0.0
8419,1.7300000190734863
8420,1.590000033378601
8421,0.0
8422,4.440000057220459
8423,0.0
8424,0.0
8425,1.1299999952316284
8426,0.0
8427,0.0
8428,2.4000000953674316
8429,0.0
8430,0.0
8431,0.0
8432,0.0
8433,0.0
8434,0.8100000023841858
8435,0.6200000047683716
8436,0.0
8437,0.0
8438,0.0
8439,0.0
8440,0.0
8441,3.049999952316284
8442,1.850000023841858
8443,0.0
8444,0.0
8445,0.0
8446,7.980000019073486
8447,21.75
8448,1.0199999809265137
8449,0.0
8450,0.0
8451,0.0
8452,0.0
8453,0.0
8454,0.7099999785423279
8455,0.0
8456,0.0
8457,5.269999980926514
8458,0.0
8459,0.4300000071525574
8460,0.0
8461,0.0
8462,0.0
8463,0.0
8464,0.0
8465,9.430000305175781
8466,5.869999885559082
8467,0.0
8468,0.0
8469,0.0
8470,0.0
8471,0.0
8472,2.0299999713897705
8473,7.420000076293945
8474,0.9100000262260437
8475,0.0
8476,0.0
8477,0.0
8478,5.010000228881836
8479,0.0
8480,0.0
8481,10.630000114440918
8482,0.0
8483,0.0
8484,0.8500000238418579
8485,0.0
8486,0.0
8487,0.0
8488,37.459999084472656
8489,0.0
8490,3.1700000762939453
8491,6.260000228881836
8492,0.0
8493,0.0
8494,0.0
8495,0.0
8496,0.0
8497,0.0
8498,0.0
8499,0.0
8500,0.0
8501,2.140000104904175
8502,3.549999952316284
8503,0.0
8504,2.9200000762939453
8505,0.0
8506,0.0
8507,0.0
8508,0.0
8509,0.23999999463558197
8510,0.0
8511,0.0
8512,0.0
8513,0.0
8514,3.869999885559082
8515,16.530000686645508
8516,0.0
8517,0.0
8518,18.43000030517578
8519,6.050000190734863
8520,4.400000095367432
8521,19.329999923706055
8522,12.680000305175781
8523,6.849999904632568
8524,6.809999942779541
8525,5.360000133514404
8526,0.49000000953674316
8527,0.0
8528,3.569999933242798
8529,0.0
8530,0.0
8531,0.0
8532,0.0
8533,10.399999618530273
8534,3.6700000762939453
8535,0.0
8536,0.0
8537,0.0
8538,0.0
8539,0.0
8540,0.0
8541,3.680000066757202
8542,0.0
8543,0.0
8544,19.540000915527344
8545,6.599999904632568
8546,0.0
8547,1.9500000476837158
8548,0.75
8549,0.0
8550,0.0
8551,2.7200000286102295
8552,0.0
8553,22.219999313354492
8554,0.0
8555,0.0
8556,10.229999542236328
8557,16.420000076293945
8558,9.40999984741211
8559,0.0
8560,0.0
8561,0.0
8562,1.590000033378601
8563,0.0
8564,0.0
8565,0.0
8566,0.0
8567,0.0
8568,0.0
8569,0.0
8570,0.0
8571,11.529999732971191
8572,0.0
8573,1.2699999809265137
8574,2.0899999141693115
8575,0.0
8576,0.0
8577,0.0
8578,0.0
8579,3.7200000286102295
8580,0.6899999976158142
8581,11.479999542236328
8582,20.329999923706055
8583,22.15999984741211
8584,2.0799999237060547
8585,6.550000190734863
8586,0.0
8587,0.0
8588,0.0
8589,0.0
8590,1.1200000047683716
8591,0.0
8592,0.0
8593,0.0
8594,0.0
8595,15.930000305175781
8596,15.210000038146973
8597,0.0
8598,0.0
8599,0.0
8600,0.0
8601,0.0
8602,21.989999771118164
8603,0.0
8604,0.0
8605,0.0
8606,0.0
8607,21.670000076293945
8608,2.2699999809265137
8609,10.260000228881836
8610,9.34000015258789
8611,0.0
8612,0.0
8613,0.0
8614,0.0
8615,0.0
8616,0.0
8617,0.0
8618,0.0
8619,0.0
8620,0.0
8621,3.5399999618530273
8622,8.649999618530273
8623,0.0
8624,0.0
8625,0.0
8626,0.0
8627,3.5199999809265137
8628,0.0
8629,0.0
8630,0.0
8631,0.0
8632,5.659999847412109
8633,0.0
8634,0.0
8635,0.0
8636,0.0
8637,21.15999984741211
8638,24.270000457763672
8639,2.8499999046325684
8640,0.0
8641,0.0
8642,0.0
8643,0.0
8644,0.0
8645,0.0
8646,0.0
8647,0.0
8648,0.0
8649,0.0
8650,0.0
8651,4.360000133514404
8652,2.299999952316284
8653,0.0
8654,0.0
8655,15.359999656677246
8656,4.269999980926514
8657,0.0
8658,0.0
8659,15.020000457763672
8660,2.569999933242798
8661,5.289999961853027
8662,0.0
8663,24.459999084472656
8664,0.0
8665,2.559999942779541
8666,0.0
8667,0.0
8668,0.0
8669,0.0
8670,6.070000171661377
8671,0.0
8672,0.0
8673,0.0
8674,0.0
8675,0.0
8676,1.9700000286102295
8677,1.3300000429153442
8678,0.0
8679,0.0
8680,0.0
8681,21.079999923706055
8682,0.0
8683,0.0
8684,0.0
8685,0.0
8686,0.0
8687,0.0
8688,0.0
8689,0.0
8690,0.0
8691,3.450000047683716
8692,16.760000228881836
8693,1.5099999904632568
8694,0.0
8695,3.5299999713897705
8696,0.0
8697,0.0
8698,1.8300000429153442
8699,0.0
8700,0.0
8701,0.0
8702,0.0
8703,0.0
8704,0.0
8705,0.0
8706,0.0
8707,0.0
8708,6.889999866485596
8709,4.519999980926514
8710,3.1700000762939453
8711,0.0
8712,0.0
8713,2.180000066757202
8714,1.159999966621399
8715,2.440000057220459
8716,8.0
8717,3.130000114440918
8718,0.0
8719,0.0
8720,0.0
8721,5.960000038146973
8722,0.0
8723,0.0
8724,13.470000267028809
8725,21.889999389648438
8726,4.190000057220459
8727,0.0
8728,0.0
8729,0.0
8730,0.0
8731,0.0
8732,4.909999847412109
8733,8.40999984741211
8734,0.0
8735,0.0
8736,0.0
8737,2.950000047683716
8738,8.619999885559082
8739,0.0
8740,0.0
8741,3.190000057220459
8742,0.0
8743,0.0
8744,2.640000104904175
8745,0.0
8746,0.0
8747,2.3499999046325684
8748,0.0
8749,0.0
8750,10.829999923706055
8751,10.569999694824219
8752,3.75
8753,2.569999933242798
8754,0.0
8755,0.0
8756,0.0
8757,12.300000190734863
8758,0.0
8759,0.0
8760,2.809999942779541
8761,0.0
8762,6.820000171661377
8763,11.789999961853027
8764,0.0
8765,0.0
8766,0.0
8767,0.0
8768,0.0
8769,0.0
8770,0.0
8771,0.0
8772,0.0
8773,3.319999933242798
8774,0.0
8775,0.0
8776,2.4100000858306885
8777,0.0
8778,0.0
8779,0.0
8780,0.0
8781,0.0
8782,3.819999933242798
8783,0.0
8784,1.4500000476837158
8785,8.630000114440918
8786,1.8700000047683716
8787,0.0
8788,0.0
8789,0.0
8790,0.0
8791,0.0
8792,4.25
8793,0.0
8794,0.0
8795,1.6100000143051147
8796,0.07000000029802322
8797,0.0
8798,0.0
8799,0.0
8800,0.0
8801,0.0
8802,0.0
8803,0.0
8804,0.0
8805,0.0
8806,0.0
8807,0.0
8808,0.0
8809,0.0
8810,3.559999942779541
8811,0.0
8812,0.0
8813,1.190000057220459
8814,0.0
8815,0.0
8816,0.0
8817,0.0
8818,0.0
8819,0.0
8820,6.46999979019165
8821,0.0
8822,2.990000009536743
8823,10.449999809265137
8824,0.0
8825,0.0
8826,0.0
8827,0.0
8828,0.0
8829,0.0
8830,0.0
8831,0.0
8832,0.8500000238418579
8833,0.0
8834,0.0
8835,2.4000000953674316
8836,0.9599999785423279
8837,3.109999895095825
8838,4.489999771118164
8839,6.230000019073486
8840,2.630000114440918
8841,0.0
8842,3.0899999141693115
8843,6.110000133514404
8844,2.0399999618530273
8845,5.03000020980835
8846,0.0
8847,0.0
8848,14.930000305175781
8849,3.6700000762939453
8850,2.819999933242798
8851,7.860000133514404
8852,0.46000000834465027
8853,0.0
8854,0.0
8855,0.0
8856,0.0
8857,4.909999847412109
8858,2.309999942779541
8859,0.0
8860,0.0
8861,0.0
8862,3.640000104904175
8863,0.0
8864,0.0
8865,0.0
8866,0.0
8867,0.0
8868,0.0
8869,0.0
8870,0.0
8871,5.730000019073486
8872,2.2799999713897705
8873,0.0
8874,2.5799999237060547
8875,2.7699999809265137
8876,0.3799999952316284
8877,0.0
8878,0.0
8879,0.0
8880,3.9000000953674316
8881,17.100000381469727
8882,8.0
8883,0.0
8884,0.0
8885,0.0
8886,3.5399999618530273
8887,7.360000133514404
8888,0.0
8889,5.340000152587891
8890,3.7699999809265137
8891,8.0600004196167
8892,0.0
8893,10.010000228881836
8894,7.75
8895,0.0
8896,0.0
8897,5.28000020980835
8898,9.489999771118164
8899,0.0
8900,14.470000267028809
8901,16.610000610351562
8902,0.0
8903,6.789999961853027
8904,0.0
8905,0.0
8906,0.0
8907,2.609999895095825
8908,0.0
8909,0.0
8910,25.5
8911,0.5299999713897705
8912,2.2300000190734863
8913,2.430000066757202
8914,0.0
8915,0.0
8916,0.0
8917,0.0
8918,0.0
8919,0.0
8920,7.940000057220459
8921,13.760000228881836
8922,12.800000190734863
8923,6.210000038146973
8924,10.539999961853027
8925,9.569999694824219
8926,0.0
8927,9.520000457763672
8928,5.25
8929,0.0
8930,0.0
8931,0.0
8932,0.0
8933,0.0
8934,0.0
8935,4.880000114440918
8936,5.329999923706055
8937,0.0
8938,2.859999895095825
8939,6.909999847412109
8940,0.0
8941,0.0
8942,0.0
8943,0.0
8944,11.630000114440918
8945,4.429999828338623
8946,0.0
8947,0.0
8948,0.0
8949,0.0
8950,0.0
8951,0.0
8952,6.739999771118164
8953,0.0
8954,0.0
8955,0.0
8956,0.0
8957,3.109999895095825
8958,8.40999984741211
8959,2.0
8960,0.0
8961,2.880000114440918
8962,4.920000076293945
8963,7.519999980926514
8964,0.0
8965,0.0
8966,3.3399999141693115
8967,6.159999847412109
8968,2.880000114440918
8969,0.0
8970,0.0
8971,24.360000610351562
8972,0.0
8973,0.0
8974,0.0
8975,7.980000019073486
8976,7.079999923706055
8977,0.0
8978,0.0
8979,0.0
8980,0.0
8981,0.0
8982,0.0
8983,0.0
8984,0.0
8985,0.0
8986,0.0
8987,8.079999923706055
8988,0.0
8989,0.0
8990,7.78000020980835
8991,19.200000762939453
8992,11.069999694824219
8993,0.0
8994,0.0
8995,0.0
8996,0.0
8997,0.0
8998,0.0
8999,11.609999656677246
9000,7.019999980926514
9001,9.09000015258789
9002,0.0
9003,0.0
9004,0.0
9005,0.0
9006,0.0
9007,0.0
9008,0.0
9009,0.0
9010,0.0
9011,12.859999656677246
9012,0.0
9013,0.0
9014,0.0
9015,0.0
9016,0.0
9017,0.0
9018,0.0
9019,0.0
9020,0.0
9021,0.0
9022,0.0
9023,0.0
9024,0.0
9025,0.0
9026,0.0
9027,0.0
9028,0.0
9029,0.0
9030,0.0
9031,0.0
9032,0.0
9033,0.0
9034,0.23000000417232513
9035,0.0
9036,0.0
9037,0.0
9038,0.0
9039,0.0
9040,0.0
9041,0.0
9042,0.0
9043,0.0
9044,0.0
9045,0.0
9046,5.980000019073486
9047,0.0
9048,15.420000076293945
9049,0.0
9050,0.0
9051,9.829999923706055
9052,1.6200000047683716
9053,0.0
9054,0.0
9055,0.0
9056,6.420000076293945
9057,0.0
9058,0.0
9059,0.0
9060,0.0
9061,6.03000020980835
9062,7.829999923706055
9063,4.550000190734863
9064,0.0
9065,7.0
9066,7.409999847412109
9067,15.720000267028809
9068,6.670000076293945
9069,0.0
9070,0.0
9071,0.0
9072,0.0
9073,0.0
9074,0.0
9075,0.0
9076,0.0
9077,0.0
9078,0.0
9079,4.150000095367432
9080,0.0
9081,2.640000104904175
9082,12.039999961853027
9083,4.320000171661377
9084,0.0
9085,0.0
9086,0.0
9087,12.020000457763672
9088,15.859999656677246
9089,0.0
9090,0.0
9091,2.25
9092,0.0
9093,0.5199999809265137
9094,8.369999885559082
9095,0.0
9096,0.0
9097,0.0
9098,0.0
9099,2.7200000286102295
9100,2.1500000953674316
9101,11.199999809265137
9102,0.0
9103,3.759999990463257
9104,3.0399999618530273
9105,0.0
9106,0.5400000214576721
9107,1.9700000286102295
9108,0.0
9109,0.0
9110,0.0
9111,0.0
9112,0.0
9113,0.0
9114,0.0
9115,0.0
9116,18.81999969482422
9117,0.0
9118,0.0
9119,0.0
9120,0.0
9121,0.0
9122,0.0
9123,0.0
9124,5.110000133514404
9125,2.259999990463257
9126,9.390000343322754
9127,11.920000076293945
9128,4.889999866485596
9129,19.100000381469727
9130,0.0
9131,5.019999980926514
9132,0.0
9133,0.0
9134,3.9600000381469727
9135,31.25
9136,6.059999942779541
9137,14.050000190734863
9138,0.0
9139,0.0
9140,1.0700000524520874
9141,0.0
9142,1.6699999570846558
9143,0.0
9144,0.0
9145,6.400000095367432
9146,4.670000076293945
9147,0.0
9148,0.0
9149,0.0
9150,0.0
9151,0.0
9152,0.0
9153,3.569999933242798
9154,0.0
9155,0.0
9156,0.0
9157,0.0
9158,0.0
9159,0.0
9160,0.0
9161,0.0
9162,9.609999656677246
9163,2.2200000286102295
9164,3.5799999237060547
9165,0.0
9166,0.0
9167,0.0
9168,1.3600000143051147
9169,1.6100000143051147
9170,7.329999923706055
9171,0.0
9172,0.0
9173,0.0
9174,0.0
9175,8.279999732971191
9176,0.0
9177,0.0
9178,0.0
9179,0.0
9180,0.5099999904632568
9181,0.0
9182,0.0
9183,6.300000190734863
9184,1.7200000286102295
9185,0.0
9186,0.0
9187,0.0
9188,0.0
9189,0.0
9190,0.8100000023841858
9191,0.0
9192,0.0
9193,2.259999990463257
9194,1.5299999713897705
9195,0.0
9196,0.0
9197,0.0
9198,0.0
9199,0.0
9200,0.0
9201,0.0
9202,3.680000066757202
9203,0.0
9204,0.0
9205,3.609999895095825
9206,2.640000104904175
9207,0.36000001430511475
9208,1.5700000524520874
9209,0.0
9210,0.0
9211,0.0
9212,0.0
9213,0.0
9214,0.0
9215,22.81999969482422
9216,16.920000076293945
9217,0.0
9218,0.0
9219,0.0
9220,0.0
9221,2.049999952316284
9222,0.0
9223,0.0
9224,0.0
9225,0.0
9226,0.0
9227,0.0
9228,0.0
9229,0.0
9230,0.0
9231,0.0
9232,0.0
9233,0.0
9234,5.75
9235,0.5799999833106995
9236,27.610000610351562
9237,16.489999771118164
9238,6.599999904632568
9239,0.0
9240,11.550000190734863
9241,0.0
9242,0.0
9243,0.8999999761581421
9244,0.0
9245,0.0
9246,0.0
9247,0.0
9248,0.0
9249,0.0
9250,0.0
9251,0.0
9252,0.0
9253,0.0
9254,0.0
9255,2.240000009536743
9256,0.0
9257,6.269999980926514
9258,2.950000047683716
9259,0.0
9260,0.0
9261,0.0
9262,0.0
9263,3.9600000381469727
9264,0.0
9265,0.0
9266,2.309999942779541
9267,4.900000095367432
9268,2.490000009536743
9269,0.0
9270,0.0
9271,3.509999990463257
9272,2.559999942779541
9273,0.9399999976158142
9274,0.0
9275,0.0
9276,0.0
9277,0.6200000047683716
9278,0.0
9279,0.0
9280,11.600000381469727
9281,0.0
9282,0.0
9283,18.81999969482422
9284,12.880000114440918
9285,0.0
9286,0.0
9287,0.0
9288,0.0
9289,0.0
9290,1.8700000047683716
9291,4.320000171661377
9292,0.0
9293,0.0
9294,0.0
9295,0.0
9296,2.819999933242798
9297,0.0
9298,0.0
9299,0.0
9300,0.0
9301,0.0
9302,0.0
9303,6.75
9304,3.75
9305,9.260000228881836
9306,0.0
9307,0.0
9308,0.0
9309,0.0
9310,1.309999942779541
9311,0.0
9312,0.0
9313,0.0
9314,0.0
9315,0.0
9316,0.0
9317,9.989999771118164
9318,10.609999656677246
9319,7.630000114440918
9320,5.139999866485596
9321,13.109999656677246
9322,5.460000038146973
9323,7.710000038146973
9324,0.0
9325,36.25
9326,0.0
9327,0.0
9328,3.2899999618530273
9329,5.739999771118164
9330,10.3100004196167
9331,46.41999816894531
9332,10.550000190734863
9333,0.0
9334,0.0
9335,0.0
9336,0.0
9337,0.0
9338,0.0
9339,0.0
9340,0.0
9341,0.0
9342,0.0
9343,0.0
9344,0.0
9345,0.0
9346,7.610000133514404
9347,0.0
9348,3.5
9349,13.229999542236328
9350,0.0
9351,0.0
9352,0.0
9353,0.0
9354,0.0
9355,0.0
9356,11.369999885559082
9357,0.0
9358,0.0
9359,0.0
9360,0.0
9361,0.0
9362,0.0
9363,9.989999771118164
9364,0.0
9365,0.0
9366,43.0099983215332
9367,0.0
9368,0.0
9369,0.0
9370,0.0
9371,0.0
9372,0.0
9373,0.0
9374,0.0
9375,4.0
9376,0.0
9377,0.0
9378,0.0
9379,0.0
9380,0.0
9381,0.0
9382,25.579999923706055
9383,3.240000009536743
9384,6.920000076293945
9385,0.0
9386,0.0
9387,0.0
9388,0.0
9389,19.809999465942383
9390,0.0
9391,0.0
9392,28.440000534057617
9393,0.0
9394,0.0
9395,5.900000095367432
9396,0.0
9397,0.0
9398,0.0
9399,0.0
9400,0.0
9401,0.0
9402,0.0
9403,0.0
9404,0.0
9405,0.0
9406,0.0
9407,0.0
9408,0.0
9409,0.0
9410,0.5899999737739563
9411,0.0
9412,0.0
9413,0.0
9414,1.659999966621399
9415,0.0
9416,0.0
9417,0.8799999952316284
9418,6.079999923706055
9419,0.0
9420,6.829999923706055
9421,21.510000228881836
9422,0.46000000834465027
9423,0.0
9424,0.0
9425,0.0
9426,0.0
9427,0.0
9428,4.650000095367432
9429,0.0
9430,0.0
9431,0.0
9432,0.0
9433,9.350000381469727
9434,0.9800000190734863
9435,0.0
9436,7.699999809265137
9437,0.0
9438,0.0
9439,0.0
9440,0.0
9441,0.0
9442,9.3100004196167
9443,13.40999984741211
9444,0.0
9445,0.0
9446,0.0
9447,0.0
9448,0.0
9449,0.0
9450,0.0
9451,0.0
9452,0.0
9453,0.0
9454,6.789999961853027
9455,2.430000066757202
9456,12.8100004196167
9457,1.0
9458,0.0
9459,0.0
9460,0.0
9461,3.740000009536743
9462,0.0
9463,0.0
9464,0.0
9465,0.0
9466,4.090000152587891
9467,0.0
9468,0.0
9469,0.0
9470,0.0
9471,0.0
9472,2.759999990463257
9473,9.390000343322754
